Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          5000               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
    79         1.4949E-04 -8.0006E-01 -1.7955E-01  7.3757E-01  8.7653E-01  2.0446E-01  4.3690E-01
    80         2.9978E-07 -7.0987E-01  1.3271E-01 -4.9152E-01 -3.3048E-01  2.2477E-01  9.4379E-01
    81         1.8996E-04 -1.6660E-02  5.0702E-01 -5.6912E-01 -1.5175E-01  8.9222E-01  2.2019E-01
    82         1.0774E-04 -4.5957E-01  1.7643E-01  2.0726E-02  2.6499E-01 -9.7878E-01 -9.4715E-01
    83         2.0371E-04  3.0478E-01  3.8187E-01 -9.8213E-01  3.7356E-01 -2.6589E-01 -6.8149E-01
    84         1.0552E-04 -5.4079E-02  6.7644E-01 -6.4084E-01  7.6100E-01 -2.9320E-01 -5.2756E-01
    85         7.4261E-05 -3.1360E-01 -2.7365E-02 -4.4646E-01 -5.5253E-01  1.0262E-01  9.6277E-01
    86         1.9385E-04 -6.9712E-01 -2.1563E-01 -1.6936E-01  7.9673E-01  8.7168E-01  6.4721E-01
    87         2.0933E-04 -5.1436E-01  4.8498E-01 -6.2253E-01  6.7816E-02  7.7777E-01 -8.3950E-01
    88         3.8122E-04  5.6612E-01 -6.7763E-01 -9.2426E-01 -8.0658E-01 -4.1623E-03  1.6429E-01
    89         3.0246E-05 -4.9034E-01 -2.0876E-01 -9.2209E-03 -6.1238E-01  6.8429E-01  7.4392E-01
    90         1.9304E-04  3.0749E-01  1.4560E-01 -1.4052E-01  7.7712E-01  4.8978E-01 -1.2814E-01
    91         2.1541E-04 -8.0828E-01 -4.4704E-01 -5.6178E-01 -8.8584E-01 -9.1954E-01  7.1075E-01
    92         7.8917E-05  1.2912E-01  3.5519E-01 -6.1736E-01  3.5999E-01 -9.0590E-01 -5.0995E-01
    93         1.8379E-04 -2.1739E-01 -3.1949E-01  3.8416E-01  6.6975E-01  3.8982E-01 -9.0945E-01
    94         2.9581E-06 -4.3265E-01  2.5119E-01  4.2630E-02  9.4893E-01  7.0004E-01  4.7496E-01
    95         3.7476E-04 -9.8117E-01 -7.7316E-01  7.5967E-01  1.5875E-01  5.6686E-01  2.6365E-01
    96         1.5803E-04 -2.2615E-01  8.1982E-02 -9.8177E-01 -7.4539E-01 -8.2804E-01  2.7312E-01
    97         1.8918E-04  2.0773E-01 -2.2607E-01 -2.1233E-01 -7.9743E-01  6.9957E-01 -1.1476E-01
    98         3.8202E-04 -5.6096E-01  1.9517E-01 -9.9858E-02  2.2276E-01  6.8864E-01 -5.1838E-01
    99         2.3128E-05 -7.1666E-01  4.8736E-01 -3.5226E-01  1.9049E-02  6.8701E-01 -7.8035E-01
   100         3.0827E-04  7.4172E-01 -6.0626E-02 -7.7650E-01 -2.5959E-01  3.9428E-01  4.7214E-01
   101         3.2202E-04  8.6302E-03 -7.5922E-03 -7.2229E-01  1.4740E-01  3.7550E-01  4.2877E-01
   102         5.3272E-05  3.1626E-01 -6.2440E-01  2.1983E-01 -9.4527E-01 -2.8990E-01  6.6462E-01
   103         1.9479E-04  7.2801E-01 -9.8761E-01 -9.9252E-01  5.4180E-01 -3.6391E-01  9.6706E-01
   104         2.4141E-04 -8.9794E-01  4.9988E-01 -5.3489E-01  1.6166E-01  7.5444E-01 -2.5702E-01
   105         3.0514E-04 -4.3682E-01 -6.7408E-02 -1.4211E-01 -5.0112E-01 -1.6340E-01  3.2691E-01
   106         1.1756E-04 -5.0298E-01  1.7339E-01  3.6272E-01  4.3733E-01 -9.9120E-01  4.7049E-01
   107         2.4334E-04  4.2654E-01  1.4402E-01 -5.4080E-01 -7.0220E-01  2.2408E-01 -4.5955E-01
   108         3.1138E-04  2.8481E-01  4.0808E-03 -2.5998E-02  8.4529E-01 -7.2136E-01 -6.3925E-01
   109         1.5648E-04 -2.1993E-02 -6.4215E-01 -1.9132E-01  2.5604E-02  9.8473E-01  4.0743E-01
   110         3.7656E-05  1.0326E-01  5.2272E-01 -5.5167E-01  8.2119E-01  8.5696E-01 -9.7277E-01
   111         3.1899E-04 -7.9610E-01 -6.2987E-01 -3.8312E-01 -5.4285E-01 -9.9254E-01 -5.7322E-01
   112         3.9668E-04 -8.3983E-01  1.4666E-01  4.7781E-01  1.8111E-01 -2.8325E-01 -1.3608E-01
   113         3.7407E-04  4.2539E-01 -5.4453E-01  1.9277E-01 -7.7885E-01 -5.3132E-01  6.9290E-01
   114         2.0538E-04 -6.7193E-01  1.0143E-01 -2.0583E-02 -5.3248E-02  3.1793E-01 -3.1664E-02
   115         1.8436E-04 -2.0134E-01 -8.9841E-01 -6.5595E-01 -8.4051E-01  7.6055E-01  6.7783E-01
   116         2.9650E-04 -9.0899E-02 -3.3361E-01  4.3520E-01 -2.9756E-01  6.6401E-01  9.5438E-01
   117         3.9744E-04  7.8195E-01 -2.6436E-01 -7.3799E-01 -3.9258E-01  7.8145E-01 -6.8026E-02
   118         2.5744E-04 -2.2102E-01 -6.5594E-01  2.1126E-02  4.5280E-01  2.5480E-01  8.1181E-01
   119         3.5988E-04 -1.2909E-01 -5.9058E-01  3.0774E-01  4.8995E-01  1.5795E-02 -7.7838E-01
   120         5.3055E-05  5.8118E-01 -3.9663E-01 -7.2923E-01  9.9016E-01  6.8986E-01  4.3661E-01
   121         2.5041E-04 -6.7768E-01  4.0173E-01 -8.8359E-01 -7.9946E-02 -6.3900E-01  4.2091E-01
   122         3.0463E-04 -5.1450E-01  1.8309E-01 -3.1354E-01 -5.4153E-01  3.3843E-01  8.4967E-01
   123         3.6685E-04  1.0511E-01 -1.7362E-01  3.8094E-01 -9.3309E-02  4.2735E-01 -1.1970E-01
   124         2.7771E-04  8.2661E-01 -2.3831E-01 -7.2430E-01  6.9273E-02 -4.6602E-01 -1.9567E-01
   125         1.4166E-04  7.3447E-01 -9.0448E-01 -7.3133E-01 -4.0952E-01  6.6518E-01 -6.9764E-01
   126         8.1072E-05 -6.3101E-01 -4.3470E-01  2.7294E-01 -9.2462E-01 -9.6146E-01 -6.1947E-01
   127         1.4075E-04 -4.9921E-01  2.8267E-01 -1.5480E-02  7.6052E-02 -2.1608E-01 -6.2640E-01
   128         1.2699E-04 -2.2617E-01  1.6664E-02 -5.3389E-01 -1.6617E-01  5.7361E-01  6.2250E-01
   129         3.6727E-04  3.8310E-01 -1.9874E-01  7.0456E-02 -6.3210E-01 -6.5378E-01 -6.2421E-01
   130         1.8533E-04  9.4224E-01 -8.6616E-01 -7.3710E-01 -1.8855E-01  4.0256E-01  3.8049E-01
   131         3.6675E-04  1.7400E-01 -6.5961E-01 -2.7591E-01 -4.8130E-01  8.9450E-01  1.0176E-01
   132         1.1145E-04  2.7764E-03 -7.5392E-01 -2.7153E-02 -2.2616E-01 -8.5478E-01 -1.4789E-01
   133         1.9284E-04 -7.1448E-01 -7.0001E-01  9.7420E-02  5.5842E-01 -3.3062E-01 -3.6326E-02
   134         1.2019E-04 -9.1808E-01  2.0966E-01 -5.8376E-03  7.9388E-02  6.6312E-02 -1.7497E-02
   135         1.3194E-04 -4.9627E-01 -4.2455E-01 -5.4239E-01 -5.6713E-01 -2.3444E-01 -5.1935E-01
   136         1.0480E-04  4.1562E-01 -1.5967E-01 -6.3080E-01  7.2291E-01 -8.6714E-01 -2.8259E-01
   137         3.5333E-04  3.5812E-01 -7.6659E-01  1.9469E-01  1.3023E-01  4.6287E-01 -9.8237E-01
   138         1.5743E-04  2.4316E-01 -5.5002E-01 -3.8623E-01  2.0950E-01  7.2213E-01 -3.0159E-01
   139         3.1484E-04 -4.0959E-01  9.9368E-02 -2.7008E-01 -6.7333E-01 -6.5667E-01 -4.7992E-01
   140         1.1126E-04 -2.2777E-03 -9.5589E-01 -7.8009E-01  8.9873E-01  3.6425E-01  6.0658E-01
   141         6.8540E-05 -7.2808E-01  3.7782E-01 -5.7923E-01 -1.7968E-01  2.4161E-01  3.0978E-02
   142         1.4480E-04 -4.3634E-01  3.5777E-01 -6.7088E-01  8.5436E-01 -5.3157E-02  6.5556E-01
   143         7.0738E-05  5.6243E-01 -4.4783E-01 -4.6336E-01 -3.6487E-01  9.4864E-01  9.4938E-01
   144         1.5993E-05  2.2999E-01 -6.5264E-01 -1.0469E-01 -8.1137E-01  7.2216E-01 -5.8594E-01
   145         2.0975E-04  2.4944E-01 -7.0324E-01 -8.8413E-01 -6.9237E-01 -4.5968E-01  3.3386E-01
   146         2.5625E-04 -2.2320E-01 -4.6661E-01 -1.0887E-01 -4.8263E-01  3.3472E-01 -7.7777E-01
   147         3.3696E-04  8.5281E-01 -5.7867E-01 -4.4607E-01 -5.2468E-01  4.1081E-01  8.5768E-01
   148         3.4839E-04  4.6630E-01  2.9011E-01 -5.8983E-01  3.3220E-01 -9.0365E-02 -9.3863E-01
   149         1.0692E-04  2.6136E-01 -9.8398E-01 -7.4674E-01 -6.6202E-01  6.0250E-02 -3.3801E-01
   150         8.3981E-06 -2.0364E-01  1.2141E-01 -9.6543E-01  5.2805E-02 -8.0554E-01  5.3472E-01
   151         3.8348E-05  2.6001E-02  5.3517E-01 -4.6681E-01  5.4130E-01  5.8295E-01  6.8320E-01
   152         1.1413E-04  9.5499E-01 -6.9845E-01 -8.4167E-01 -9.7151E-01  3.6288E-01 -3.5516E-01
   153         6.5560E-05 -2.7203E-02 -7.9271E-01 -5.4073E-01  9.5318E-01  8.5174E-01  2.7723E-01
   154         2.6017E-04 -8.5401E-02 -1.7887E-01  2.8022E-01 -3.9224E-01  7.2146E-01  5.5407E-01
   155         1.3983E-04 -1.0915E-01 -2.5628E-01 -5.9950E-01 -8.6128E-01 -5.6209E-01 -1.5458E-02
   156         5.9705E-05 -4.7188E-01  6.6976E-01 -4.7541E-01 -7.6652E-01  1.5861E-01  5.3539E-01
   157         3.1911E-04 -4.9909E-01  4.5654E-01 -9.2125E-01  6.3361E-02 -4.4833E-01  4.2710E-01
   158         3.5246E-04  1.2182E-01 -9.4826E-01 -1.1354E-01 -3.0858E-01 -4.0977E-01 -3.0010E-01
   159         1.5465E-04  5.8032E-01 -2.3483E-01 -9.4372E-01 -1.7056E-01  8.0854E-01 -3.3633E-01
   160         1.1557E-04 -8.7357E-01  2.5796E-01 -8.1963E-01 -5.6636E-01  6.9251E-01 -1.3125E-02
   161         1.4088E-05  8.4276E-01 -6.2392E-01 -5.2699E-01 -8.0631E-01 -8.0499E-01  5.9890E-01
   162         2.9757E-04  6.3484E-01 -4.1861E-01 -9.4294E-01 -7.4302E-02  3.8049E-02 -5.6442E-01
   163         3.3550E-04  7.8585E-02 -1.0255E-01  4.2419E-01  6.1109E-01  8.3075E-01  3.4039E-01
   164         1.0133E-04 -4.5341E-01 -8.6670E-02 -3.7576E-01  5.4761E-01  6.7743E-01 -3.6129E-01
   165         2.9676E-04  9.4818E-01 -6.0875E-01 -9.9354E-01 -2.1749E-02 -3.9917E-01 -6.6934E-01
   166         2.0862E-04  3.7035E-01 -5.6786E-02 -5.2967E-01 -5.7621E-01 -2.2951E-01  7.3534E-01
   167         5.3346E-05  2.8520E-01 -5.7961E-01 -5.7531E-01 -7.5418E-01 -6.9062E-01  7.7453E-01
   168         9.7008E-05 -2.7264E-01  3.9534E-01 -1.1814E-01 -8.7492E-01 -1.0939E-01 -1.1901E-01
   169         2.9176E-04 -4.2380E-01  6.7215E-01 -6.8084E-01  6.4027E-02 -2.4033E-01 -3.1297E-03
   170         9.2938E-05 -4.8618E-01 -8.7563E-02  4.3010E-01  2.9966E-01  9.7519E-01 -7.0540E-01
   171         2.4760E-04  8.5981E-02 -6.9863E-01 -7.0353E-01  4.4063E-01  4.8735E-01 -3.4097E-01
   172         1.9734E-04  4.9361E-01  8.6220E-02 -6.0911E-01  8.7283E-01 -9.6502E-01  4.4761E-01
   173         2.3139E-04 -9.3826E-01  8.5095E-01 -4.1578E-01  4.2096E-01  9.7249E-01 -8.9540E-01
   174         6.4868E-05  2.7692E-01 -1.5244E-01  1.8288E-01  2.2707E-01 -2.6339E-01  6.0819E-01
   175         2.9126E-04 -8.9697E-01 -2.8240E-03  3.6559E-01 -7.5381E-01 -9.8799E-01  2.7384E-01
   176         1.8580E-04 -1.4580E-01 -1.7611E-01  5.3607E-02 -1.8733E-01  2.2831E-01  4.4985E-02
   177         2.9498E-04  1.7757E-01  5.7765E-01 -7.5221E-01  2.7866E-01 -9.5282E-01 -6.3229E-01
   178         3.2754E-04 -1.6939E-01  4.7079E-01 -5.4674E-01 -2.5997E-01  3.1583E-01  4.1119E-01
   179         3.1283E-04 -9.4749E-02 -9.7650E-01  5.5973E-01 -3.1899E-01 -8.5109E-01 -1.6026E-01
   180         1.4977E-04  6.2872E-01 -5.1787E-01 -5.5772E-01 -9.5324E-01 -6.7670E-01 -9.7364E-01
   181         2.0644E-04  7.9652E-01 -8.2738E-01 -7.3368E-01  8.3474E-01  2.3051E-01 -6.6394E-01
   182         1.6196E-04 -1.6842E-01  6.7563E-01 -4.2027E-01 -3.9569E-02 -2.4043E-01  8.8843E-01
   183         1.7107E-05  8.5020E-02  2.6015E-01 -3.1190E-01  8.9011E-01  5.6192E-02  9.1288E-01
   184         1.0751E-04  1.7422E-01 -4.1508E-02  2.6294E-01  7.6534E-01 -3.0729E-01  8.4618E-01
   185         3.8289E-04 -4.6807E-02  7.3456E-01 -7.3232E-01  5.0129E-02 -5.9123E-01  5.4360E-01
   186         3.0849E-04 -4.1713E-01  7.4785E-01 -2.8277E-01 -6.7259E-01 -6.8371E-01  5.0580E-01
   187         3.0976E-04 -6.0684E-01 -6.2719E-01  4.1958E-01  3.4394E-01 -5.0517E-02  6.2943E-01
   188         3.3638E-04 -3.2584E-01 -6.6265E-01 -4.7647E-01 -3.1406E-03  4.9425E-01 -2.9797E-01
   189         2.8359E-05 -5.4922E-01  2.2309E-01  1.1860E-01  4.6810E-01  8.9065E-01 -8.4749E-02
   190         1.9614E-04 -8.6927E-02  4.4119E-01 -7.5065E-01 -1.3723E-02 -1.5960E-01 -9.6840E-01
   191         3.3864E-04  6.3584E-01 -1.8988E-01 -4.5571E-01  7.7973E-01 -3.7754E-01  6.9709E-01
   192         2.3121E-04 -8.8274E-01  3.1219E-01 -6.8058E-02 -3.8241E-02 -7.8802E-01  3.0599E-01
   193         3.7502E-04 -4.4357E-01 -9.3030E-01 -3.1545E-01  8.0404E-01  2.7931E-01  1.1744E-01
   194         3.0576E-04 -2.5509E-01 -1.9170E-01 -7.7766E-01 -2.2491E-01 -7.1803E-02  5.8541E-01
   195         2.8585E-04 -8.4267E-01  8.7214E-01 -9.2584E-01  2.5759E-03 -2.2274E-01  5.6883E-01
   196         8.1843E-05 -5.8148E-01  3.2793E-01 -4.3353E-01  7.9471E-03  8.3667E-01 -7.7225E-01
   197         2.5803E-04 -6.8502E-01 -2.3829E-02 -5.0753E-01 -6.5545E-01 -5.6299E-01  1.3306E-01
   198         3.6889E-04 -7.8420E-01  2.3738E-01 -6.6209E-01  2.9171E-01  7.1735E-01  9.6903E-01
   199         2.9016E-04  4.3652E-03 -1.7943E-02  1.9985E-01  7.4982E-01 -9.3833E-01 -2.0330E-02
   200         2.0159E-05  1.5051E-01 -1.8668E-01 -3.7737E-02 -5.6199E-02  5.3120E-01 -3.4687E-01
   201         2.5832E-04  8.3183E-01 -8.4961E-01 -4.9576E-01  9.1241E-01  3.2790E-01  6.5823E-02
   202         3.4263E-04  9.1078E-03 -8.6912E-02 -9.9093E-01  8.8129E-02  4.5197E-01 -7.2761E-01
   203         3.3964E-04 -3.4327E-01  4.3852E-01 -8.1742E-01 -6.7922E-01 -2.4064E-01 -5.7203E-01
   204         1.3107E-04  4.1265E-02 -7.0245E-01 -3.4122E-02  1.9922E-01 -2.0681E-01 -4.1770E-01
   205         1.2907E-04 -1.6463E-02 -1.8853E-02 -5.0097E-01 -6.4367E-01  5.5290E-01 -1.9016E-01
   206         5.7776E-05 -1.0345E-02  1.7536E-01 -3.5040E-01 -2.8420E-01  6.4070E-01 -8.4210E-01
   207         2.5306E-04  2.0162E-01 -7.0741E-01  3.4200E-01 -9.1273E-01 -5.5404E-01 -7.7951E-01
   208         3.2434E-04  5.4389E-01  2.1783E-01 -9.9709E-01 -1.2114E-01 -6.2226E-01  1.6715E-01
   209         3.0302E-04  6.1663E-01 -7.0597E-01 -4.0082E-01 -1.9833E-01 -2.6129E-01 -6.2642E-02
   210         6.4795E-05 -9.8229E-01 -4.9027E-01  3.5220E-02  1.6156E-01  1.6255E-01  6.8987E-01
   211         2.2133E-05  3.1922E-01 -5.1129E-01  4.0570E-02  4.9283E-01 -9.0120E-01 -6.8860E-02
   212         1.4258E-04 -9.8438E-01  2.6317E-01 -8.5587E-01 -2.4602E-01  1.7882E-01  2.9522E-01
   213         1.4192E-04 -7.3026E-01  8.2786E-01 -7.6976E-01 -7.8650E-01 -6.8747E-01  6.6150E-01
   214         6.6852E-05 -5.7828E-01  7.1167E-01 -3.3450E-01  5.0087E-01  4.6017E-01 -8.0862E-01
   215         1.0399E-04  7.4288E-02  2.3702E-01 -5.7920E-01 -6.3374E-01 -2.9211E-01  1.8290E-01
   216         3.3885E-04 -5.8984E-01 -3.3618E-01 -5.7979E-01 -6.7547E-01  3.1811E-01  2.9678E-02
   217         7.4361E-05 -4.2192E-01  1.0946E-01 -5.3153E-01 -7.7582E-01 -3.7640E-02 -6.1967E-01
   218         2.9182E-04  3.3331E-01 -7.0065E-01 -4.9755E-01 -9.2708E-01 -4.4743E-01  2.3441E-01
   219         2.3287E-04 -2.9135E-01 -2.3499E-01 -1.7852E-01 -8.5739E-01  4.2021E-01 -8.6445E-01
   220         2.4989E-04  6.2299E-02  6.6059E-01 -7.2899E-01 -4.1877E-02  5.9473E-01 -3.6768E-01
   221         3.0733E-04 -8.2922E-01 -7.2998E-01  1.2833E-01  8.2850E-01  8.3839E-01 -5.3207E-01
