Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01            50               5.000000E-01

 Body        Mass           x           y           z          vx          vy          vz
 24         5.7112E-03 -4.7447E-01 -4.1217E-01  4.7701E-01  7.7958E-01  3.0380E-01 -9.1047E-01
 25         2.5004E-02 -4.9514E-01 -1.8049E-01 -6.5897E-01  8.4091E-01  2.0804E-01  8.2864E-01
 26         3.5158E-02  3.9948E-02 -2.1668E-01 -8.9911E-01 -3.8572E-01  1.3766E-01 -8.6929E-01
 27         1.8773E-02  3.7329E-02 -4.1626E-01 -2.8847E-01 -6.6047E-01 -1.8929E-01  2.0098E-01
 28         1.9385E-02 -7.2506E-01 -8.8525E-01 -5.9821E-01  9.4858E-02 -8.1455E-01  5.9994E-01
 29         3.7391E-02 -5.2264E-01 -8.9982E-01  8.6224E-01 -3.7928E-01  2.7820E-01  9.5953E-01
 30         2.7433E-02 -8.5239E-01 -3.5426E-01  7.3063E-01 -9.3148E-01  1.8861E-01 -2.5502E-01
 31         1.2898E-02  8.5335E-01 -6.0682E-01 -7.0547E-01  7.8175E-01 -7.0424E-01 -8.5965E-02
 32         3.4935E-02 -6.8643E-01  1.7094E-01  4.7223E-01 -3.8681E-01 -4.9577E-01 -2.4127E-01
 33         6.9670E-03 -5.3370E-01 -8.7702E-01 -3.0780E-01  1.4841E-01 -2.4894E-01 -9.9048E-01
 34         1.2413E-02  8.2026E-01 -6.3104E-01 -3.3412E-01  3.6156E-01 -4.7528E-01  3.1806E-01
 35         1.9608E-02  2.3879E-01  2.3130E-02 -7.8810E-01  3.6142E-02 -6.6272E-01  5.9224E-01
 36         1.4086E-02  4.1805E-01 -3.5063E-01 -3.4214E-01  6.7161E-01  8.5545E-01  2.2952E-01
 37         3.4461E-02 -1.5994E-01 -1.1143E-01 -6.5163E-02 -3.9088E-01  3.1209E-02 -2.0415E-02
 38         4.3263E-03 -6.9915E-01 -2.3363E-01  7.3278E-01 -7.4651E-01 -2.7931E-01  8.0080E-01
 39         3.1705E-02 -1.3799E-01  7.1426E-01 -7.2748E-01 -2.7336E-01 -4.8396E-01  3.3191E-02
 40         6.0521E-03 -9.0411E-01 -6.9106E-01  7.7442E-01  1.2154E-01 -5.6016E-01 -3.1848E-01
 41         1.9308E-02  6.5410E-01 -9.8414E-01 -8.6664E-01  6.5411E-01 -3.1025E-02  6.0654E-01
 42         2.6628E-02 -4.8293E-01 -8.2050E-01 -3.1275E-01  4.3659E-01  6.7218E-01 -2.0892E-01
 43         9.4140E-03 -4.5958E-01  6.0822E-01 -8.1007E-02  9.8608E-01 -7.2396E-01  7.9221E-01
 44         7.1322E-03 -1.4346E-01  1.0449E-01 -9.4575E-01 -8.2723E-04 -1.7428E-01 -3.0267E-02
 45         2.4221E-02 -6.0541E-01 -7.6079E-01 -5.2706E-01 -3.1645E-01  3.7206E-02  3.9634E-01
 46         3.5964E-02 -6.1798E-01  4.7884E-01 -7.7356E-01 -2.2254E-01  1.2956E-01 -9.3684E-01
 47         3.8432E-02 -1.1725E-01 -7.3967E-01 -7.2285E-01 -7.8602E-01 -9.0921E-01  3.6687E-01
 48         1.1108E-02 -5.9616E-01  6.9290E-02 -8.6008E-02 -3.3447E-01 -8.6266E-01 -9.8642E-01
 49         1.2377E-02 -7.5484E-01  7.8481E-01 -1.4114E-01  4.5758E-01  5.7555E-01  7.2052E-01
 50         1.2684E-02 -3.5144E-01  6.8731E-01 -2.1383E-01 -7.8705E-01  3.4729E-01 -3.4851E-01
