 0.001
 0.100
    0.500
 0.001 0.89727844 0.01678701 0.37754725 0.00000000 0.00000000 0.00000000
 0.001 0.95301823 0.14905200 0.15122292 0.00000000 0.00000000 0.00000000
 0.001 0.71138879 0.08752555 0.58555217 0.00000000 0.00000000 0.00000000
 0.001 0.85865729 0.17831214 0.05910643 0.00000000 0.00000000 0.00000000
 0.001 0.80366946 0.03419917 0.40771789 0.00000000 0.00000000 0.00000000
 0.001 0.76587667 0.49926941 0.24336463 0.00000000 0.00000000 0.00000000
 0.001 0.97727353 0.06074665 0.08399520 0.00000000 0.00000000 0.00000000
 0.001 0.70360542 0.06364401 0.21047691 0.00000000 0.00000000 0.00000000
 0.001 0.69177551 0.46794062 0.50639159 0.00000000 0.00000000 0.00000000
 0.001 0.25986334 0.62363083 0.59390852 0.00000000 0.00000000 0.00000000
 0.001 0.26863219 0.15556685 0.21046926 0.00000000 0.00000000 0.00000000
 0.001 0.80633402 0.56801140 0.10457159 0.00000000 0.00000000 0.00000000
 0.001 0.17337443 0.08465147 0.30174294 0.00000000 0.00000000 0.00000000
 0.001 0.52664951 0.55459431 0.30592665 0.00000000 0.00000000 0.00000000
 0.001 0.81790376 0.26800653 0.15144197 0.00000000 0.00000000 0.00000000
 0.001 0.27441625 0.14822731 0.43329244 0.00000000 0.00000000 0.00000000
 0.001 0.97175887 0.21464203 0.09536137 0.00000000 0.00000000 0.00000000
 0.001 0.04366688 0.87936495 0.39919068 0.00000000 0.00000000 0.00000000
 0.001 0.46121083 0.21804407 0.82298489 0.00000000 0.00000000 0.00000000
 0.001 0.20780153 0.43424968 0.39774635 0.00000000 0.00000000 0.00000000
 0.001 0.22599476 0.18761265 0.03117774 0.00000000 0.00000000 0.00000000
 0.001 0.02379532 0.69295646 0.68215669 0.00000000 0.00000000 0.00000000
 0.001 0.77563802 0.48135257 0.24702904 0.00000000 0.00000000 0.00000000
 0.001 0.02113219 0.49028613 0.19953514 0.00000000 0.00000000 0.00000000
 0.001 0.38290654 0.10142430 0.85329811 0.00000000 0.00000000 0.00000000
 0.001 0.64150153 0.76518783 0.05415955 0.00000000 0.00000000 0.00000000
 0.001 0.27104255 0.09806435 0.86302442 0.00000000 0.00000000 0.00000000
 0.001 0.40056361 0.75067154 0.02722149 0.00000000 0.00000000 0.00000000
 0.001 0.29129504 0.00942887 0.37851937 0.00000000 0.00000000 0.00000000
 0.001 0.90843017 0.24277131 0.25323052 0.00000000 0.00000000 0.00000000
 0.001 0.64482797 0.26302823 0.35637521 0.00000000 0.00000000 0.00000000
 0.001 0.11148478 0.06203111 0.32135444 0.00000000 0.00000000 0.00000000
 0.001 0.12259113 0.46334868 0.16922681 0.00000000 0.00000000 0.00000000
 0.001 0.51311575 0.74112113 0.36900891 0.00000000 0.00000000 0.00000000
 0.001 0.96983242 0.07634501 0.21158111 0.00000000 0.00000000 0.00000000
 0.001 0.66380687 0.15321386 0.51892114 0.00000000 0.00000000 0.00000000
 0.001 0.11759680 0.31662551 0.12472696 0.00000000 0.00000000 0.00000000
 0.001 0.10770901 0.20564911 0.14420824 0.00000000 0.00000000 0.00000000
 0.001 0.90167749 0.03916353 0.07042620 0.00000000 0.00000000 0.00000000
 0.001 0.17907224 0.66069299 0.64987955 0.00000000 0.00000000 0.00000000
 0.001 0.26203765 0.55631077 0.45448956 0.00000000 0.00000000 0.00000000
 0.001 0.63079915 0.51735797 0.35255450 0.00000000 0.00000000 0.00000000
 0.001 0.21517346 0.93003781 0.10890585 0.00000000 0.00000000 0.00000000
 0.001 0.02841974 0.55604007 0.29583938 0.00000000 0.00000000 0.00000000
 0.001 0.94195446 0.10356217 0.17329691 0.00000000 0.00000000 0.00000000
 0.001 0.45753281 0.09802860 0.49067407 0.00000000 0.00000000 0.00000000
 0.001 0.94364028 0.02308714 0.21820076 0.00000000 0.00000000 0.00000000
 0.001 0.12226919 0.22470553 0.75861132 0.00000000 0.00000000 0.00000000
 0.001 0.14363582 0.36486766 0.46794974 0.00000000 0.00000000 0.00000000
 0.001 0.88941623 0.19767381 0.24244334 0.00000000 0.00000000 0.00000000
 0.001 0.05309666 0.60194554 0.22442949 0.00000000 0.00000000 0.00000000
 0.001 0.36744284 0.37841535 0.80045204 0.00000000 0.00000000 0.00000000
 0.001 0.04369566 0.14071945 0.31189195 0.00000000 0.00000000 0.00000000
 0.001 0.46541316 0.45769703 0.47224882 0.00000000 0.00000000 0.00000000
 0.001 0.95905408 0.17929673 0.02400837 0.00000000 0.00000000 0.00000000
 0.001 0.46477408 0.12213849 0.78377572 0.00000000 0.00000000 0.00000000
 0.001 0.72425463 0.17162107 0.11974933 0.00000000 0.00000000 0.00000000
 0.001 0.41141603 0.18325098 0.37626003 0.00000000 0.00000000 0.00000000
 0.001 0.91358339 0.19104895 0.18339660 0.00000000 0.00000000 0.00000000
 0.001 0.61820495 0.11289281 0.48997924 0.00000000 0.00000000 0.00000000
 0.001 0.97492121 0.19176461 0.00850619 0.00000000 0.00000000 0.00000000
 0.001 0.42385216 0.67954291 0.16245688 0.00000000 0.00000000 0.00000000
 0.001 0.17619147 0.70733909 0.44589975 0.00000000 0.00000000 0.00000000
 0.001 0.32994391 0.05120466 0.14923436 0.00000000 0.00000000 0.00000000
 0.001 0.62528361 0.72479888 0.03698488 0.00000000 0.00000000 0.00000000
 0.001 0.89581999 0.16925271 0.25420315 0.00000000 0.00000000 0.00000000
 0.001 0.77257131 0.00104199 0.54001371 0.00000000 0.00000000 0.00000000
 0.001 0.01877234 0.80271210 0.35690271 0.00000000 0.00000000 0.00000000
 0.001 0.00297768 0.72188237 0.38681348 0.00000000 0.00000000 0.00000000
 0.001 0.46134333 0.63259721 0.02745939 0.00000000 0.00000000 0.00000000
 0.001 0.66161288 0.12158435 0.59964097 0.00000000 0.00000000 0.00000000
 0.001 0.59679995 0.66212403 0.26233454 0.00000000 0.00000000 0.00000000
 0.001 0.21364697 0.72318312 0.52809607 0.00000000 0.00000000 0.00000000
 0.001 0.77732482 0.20335025 0.50716903 0.00000000 0.00000000 0.00000000
 0.001 0.37776074 0.44245872 0.23468176 0.00000000 0.00000000 0.00000000
 0.001 0.28331521 0.35324054 0.62078233 0.00000000 0.00000000 0.00000000
 0.001 0.85509883 0.44365531 0.16656119 0.00000000 0.00000000 0.00000000
 0.001 0.36362645 0.07447731 0.05896874 0.00000000 0.00000000 0.00000000
 0.001 0.05357774 0.73584904 0.43187112 0.00000000 0.00000000 0.00000000
 0.001 0.50679938 0.58989810 0.32297971 0.00000000 0.00000000 0.00000000
 0.001 0.89368433 0.38995033 0.21444809 0.00000000 0.00000000 0.00000000
 0.001 0.14867575 0.68426264 0.60272519 0.00000000 0.00000000 0.00000000
 0.001 0.16038739 0.51510620 0.61057618 0.00000000 0.00000000 0.00000000
 0.001 0.01089834 0.85836803 0.24160920 0.00000000 0.00000000 0.00000000
 0.001 0.57778691 0.41013885 0.30707032 0.00000000 0.00000000 0.00000000
 0.001 0.50241952 0.43060150 0.46299378 0.00000000 0.00000000 0.00000000
 0.001 0.52909893 0.83888085 0.03309143 0.00000000 0.00000000 0.00000000
 0.001 0.93396952 0.30286276 0.05146156 0.00000000 0.00000000 0.00000000
 0.001 0.87386571 0.29283955 0.28112803 0.00000000 0.00000000 0.00000000
 0.001 0.39597788 0.56174911 0.09115428 0.00000000 0.00000000 0.00000000
 0.001 0.81779542 0.27395664 0.08643937 0.00000000 0.00000000 0.00000000
 0.001 0.83357193 0.06890925 0.10452065 0.00000000 0.00000000 0.00000000
 0.001 0.08484588 0.18358255 0.40723806 0.00000000 0.00000000 0.00000000
 0.001 0.17316670 0.65024293 0.72496483 0.00000000 0.00000000 0.00000000
 0.001 0.98188712 0.04217914 0.04954769 0.00000000 0.00000000 0.00000000
 0.001 0.62696608 0.44420363 0.63869122 0.00000000 0.00000000 0.00000000
 0.001 0.43378163 0.50300681 0.54871915 0.00000000 0.00000000 0.00000000
 0.001 0.62481241 0.22322313 0.53126118 0.00000000 0.00000000 0.00000000
 0.001 0.92678813 0.33215333 0.03068649 0.00000000 0.00000000 0.00000000
 0.001 0.21755582 0.18364409 0.20582913 0.00000000 0.00000000 0.00000000
 0.001 0.12784008 0.66967374 0.05138473 0.00000000 0.00000000 0.00000000
 0.001 0.47074275 0.46176811 0.19727516 0.00000000 0.00000000 0.00000000
 0.001 0.12522030 0.58095182 0.43219197 0.00000000 0.00000000 0.00000000
 0.001 0.47704041 0.52984324 0.46453310 0.00000000 0.00000000 0.00000000
 0.001 0.38190007 0.15158607 0.46025959 0.00000000 0.00000000 0.00000000
 0.001 0.85490726 0.23506139 0.02534260 0.00000000 0.00000000 0.00000000
 0.001 0.26451595 0.11715836 0.54968379 0.00000000 0.00000000 0.00000000
 0.001 0.68499429 0.33131448 0.11641874 0.00000000 0.00000000 0.00000000
 0.001 0.38555637 0.54802254 0.23260777 0.00000000 0.00000000 0.00000000
 0.001 0.16245448 0.88024570 0.15226280 0.00000000 0.00000000 0.00000000
 0.001 0.72405918 0.46141036 0.18153132 0.00000000 0.00000000 0.00000000
 0.001 0.18701843 0.03393698 0.18668486 0.00000000 0.00000000 0.00000000
 0.001 0.49302277 0.35305370 0.02987914 0.00000000 0.00000000 0.00000000
 0.001 0.21865220 0.69642009 0.46510721 0.00000000 0.00000000 0.00000000
 0.001 0.68415486 0.41346294 0.36183812 0.00000000 0.00000000 0.00000000
 0.001 0.11241605 0.25542212 0.35612266 0.00000000 0.00000000 0.00000000
 0.001 0.14774442 0.10296132 0.94330175 0.00000000 0.00000000 0.00000000
 0.001 0.59411726 0.11373383 0.48287273 0.00000000 0.00000000 0.00000000
 0.001 0.83208913 0.20097272 0.34400937 0.00000000 0.00000000 0.00000000
 0.001 0.94913277 0.11650706 0.15962368 0.00000000 0.00000000 0.00000000
 0.001 0.47433005 0.58016387 0.28070639 0.00000000 0.00000000 0.00000000
 0.001 0.50960767 0.63589463 0.20116997 0.00000000 0.00000000 0.00000000
 0.001 0.83239655 0.18582479 0.22939040 0.00000000 0.00000000 0.00000000
 0.001 0.16257247 0.59043006 0.12779264 0.00000000 0.00000000 0.00000000
 0.001 0.18904543 0.69057643 0.00580143 0.00000000 0.00000000 0.00000000
 0.001 0.66162027 0.28296951 0.56630778 0.00000000 0.00000000 0.00000000
 0.001 0.10618662 0.22266348 0.54360522 0.00000000 0.00000000 0.00000000
 0.001 0.32422178 0.90958549 0.04177086 0.00000000 0.00000000 0.00000000
 0.001 0.53898656 0.62353241 0.20310598 0.00000000 0.00000000 0.00000000
 0.001 0.44977949 0.80223180 0.14569469 0.00000000 0.00000000 0.00000000
 0.001 0.13435029 0.73899333 0.17148380 0.00000000 0.00000000 0.00000000
 0.001 0.23527554 0.11501253 0.68644858 0.00000000 0.00000000 0.00000000
 0.001 0.11909285 0.26394286 0.76140974 0.00000000 0.00000000 0.00000000
 0.001 0.05841591 0.40170967 0.81368525 0.00000000 0.00000000 0.00000000
 0.001 0.14122083 0.62888659 0.05961180 0.00000000 0.00000000 0.00000000
 0.001 0.78187012 0.43864024 0.10340010 0.00000000 0.00000000 0.00000000
 0.001 0.55308098 0.09192020 0.41452169 0.00000000 0.00000000 0.00000000
 0.001 0.73471660 0.02431627 0.63715283 0.00000000 0.00000000 0.00000000
 0.001 0.45072075 0.46137357 0.59452778 0.00000000 0.00000000 0.00000000
 0.001 0.69152287 0.27234987 0.56388049 0.00000000 0.00000000 0.00000000
 0.001 0.03313606 0.00836698 0.83786854 0.00000000 0.00000000 0.00000000
 0.001 0.47916025 0.20139046 0.85251698 0.00000000 0.00000000 0.00000000
 0.001 0.53330160 0.20469542 0.63833655 0.00000000 0.00000000 0.00000000
 0.001 0.02816917 0.67552122 0.34356299 0.00000000 0.00000000 0.00000000
 0.001 0.01778218 0.98085447 0.06476249 0.00000000 0.00000000 0.00000000
 0.001 0.05351325 0.33795060 0.65689341 0.00000000 0.00000000 0.00000000
 0.001 0.69928080 0.56518136 0.17624781 0.00000000 0.00000000 0.00000000
 0.001 0.57795633 0.77776272 0.02873519 0.00000000 0.00000000 0.00000000
 0.001 0.62420878 0.34290996 0.66008691 0.00000000 0.00000000 0.00000000
 0.001 0.06387813 0.79762479 0.10886191 0.00000000 0.00000000 0.00000000
 0.001 0.11654064 0.65465279 0.22141138 0.00000000 0.00000000 0.00000000
 0.001 0.75095929 0.37785820 0.09655088 0.00000000 0.00000000 0.00000000
 0.001 0.20405744 0.65538203 0.28178532 0.00000000 0.00000000 0.00000000
 0.001 0.40803105 0.74794616 0.00941639 0.00000000 0.00000000 0.00000000
 0.001 0.58361961 0.52103172 0.37961316 0.00000000 0.00000000 0.00000000
 0.001 0.95997343 0.21792983 0.05506368 0.00000000 0.00000000 0.00000000
 0.001 0.80523133 0.33093248 0.05943649 0.00000000 0.00000000 0.00000000
 0.001 0.80749966 0.37940884 0.14144128 0.00000000 0.00000000 0.00000000
 0.001 0.01190935 0.60747548 0.57936683 0.00000000 0.00000000 0.00000000
 0.001 0.89299341 0.38506496 0.10883650 0.00000000 0.00000000 0.00000000
 0.001 0.84362943 0.27007940 0.16239164 0.00000000 0.00000000 0.00000000
 0.001 0.33821372 0.73642321 0.13553938 0.00000000 0.00000000 0.00000000
 0.001 0.90658603 0.08434109 0.31703420 0.00000000 0.00000000 0.00000000
 0.001 0.02495009 0.98483224 0.05103075 0.00000000 0.00000000 0.00000000
 0.001 0.14336496 0.11896083 0.27654598 0.00000000 0.00000000 0.00000000
 0.001 0.14962145 0.97195511 0.13860131 0.00000000 0.00000000 0.00000000
 0.001 0.17543363 0.71342110 0.51539496 0.00000000 0.00000000 0.00000000
 0.001 0.78998754 0.22610364 0.27112274 0.00000000 0.00000000 0.00000000
 0.001 0.99016146 0.01712481 0.07786182 0.00000000 0.00000000 0.00000000
 0.001 0.61599121 0.64724993 0.04134928 0.00000000 0.00000000 0.00000000
 0.001 0.29285566 0.66366950 0.67422744 0.00000000 0.00000000 0.00000000
 0.001 0.34959943 0.90792687 0.06957221 0.00000000 0.00000000 0.00000000
 0.001 0.25075123 0.68783015 0.51540425 0.00000000 0.00000000 0.00000000
 0.001 0.11740895 0.71822946 0.00575805 0.00000000 0.00000000 0.00000000
 0.001 0.33233872 0.28610592 0.89077124 0.00000000 0.00000000 0.00000000
 0.001 0.12761227 0.51298144 0.82597708 0.00000000 0.00000000 0.00000000
 0.001 0.38486689 0.33951486 0.47108320 0.00000000 0.00000000 0.00000000
 0.001 0.85494242 0.32516384 0.31587222 0.00000000 0.00000000 0.00000000
 0.001 0.38143939 0.10970562 0.72998173 0.00000000 0.00000000 0.00000000
 0.001 0.32790754 0.24518627 0.11123094 0.00000000 0.00000000 0.00000000
 0.001 0.85398616 0.49537431 0.03139266 0.00000000 0.00000000 0.00000000
 0.001 0.16713464 0.85728996 0.44882905 0.00000000 0.00000000 0.00000000
 0.001 0.90948806 0.00571515 0.26617941 0.00000000 0.00000000 0.00000000
 0.001 0.77201029 0.40803737 0.27034605 0.00000000 0.00000000 0.00000000
 0.001 0.84962665 0.09765426 0.19914925 0.00000000 0.00000000 0.00000000
 0.001 0.99589293 0.06917525 0.00470051 0.00000000 0.00000000 0.00000000
 0.001 0.59782980 0.77192460 0.10762996 0.00000000 0.00000000 0.00000000
 0.001 0.00381731 0.10253577 0.87637333 0.00000000 0.00000000 0.00000000
 0.001 0.70359258 0.22374771 0.14153256 0.00000000 0.00000000 0.00000000
 0.001 0.23823069 0.87582305 0.02216692 0.00000000 0.00000000 0.00000000
 0.001 0.04506758 0.67151943 0.27446744 0.00000000 0.00000000 0.00000000
 0.001 0.59312224 0.66409226 0.19681299 0.00000000 0.00000000 0.00000000
 0.001 0.20494275 0.94859842 0.23948293 0.00000000 0.00000000 0.00000000
 0.001 0.72241666 0.35974837 0.32842862 0.00000000 0.00000000 0.00000000
 0.001 0.72108145 0.45561237 0.09311333 0.00000000 0.00000000 0.00000000
 0.001 0.49810490 0.16617037 0.47104079 0.00000000 0.00000000 0.00000000
 0.001 0.01027022 0.79206310 0.08700256 0.00000000 0.00000000 0.00000000
 0.001 0.76419402 0.46559326 0.27981381 0.00000000 0.00000000 0.00000000
 0.001 0.57291396 0.24589518 0.59352672 0.00000000 0.00000000 0.00000000
 0.001 0.76918796 0.31500226 0.55567567 0.00000000 0.00000000 0.00000000
 0.001 0.12392881 0.68850538 0.28773904 0.00000000 0.00000000 0.00000000
 0.001 0.79342367 0.13469064 0.52529312 0.00000000 0.00000000 0.00000000
 0.001 0.27594781 0.57166761 0.38916115 0.00000000 0.00000000 0.00000000
 0.001 0.17921238 0.17893000 0.72583903 0.00000000 0.00000000 0.00000000
 0.001 0.42434330 0.14973939 0.52469383 0.00000000 0.00000000 0.00000000
 0.001 0.67670916 0.61805218 0.07786933 0.00000000 0.00000000 0.00000000
 0.001 0.00129229 0.68002760 0.06041064 0.00000000 0.00000000 0.00000000
 0.001 0.58883751 0.49563784 0.06803458 0.00000000 0.00000000 0.00000000
 0.001 0.49469024 0.58918686 0.55006934 0.00000000 0.00000000 0.00000000
 0.001 0.09044630 0.56416629 0.24881230 0.00000000 0.00000000 0.00000000
 0.001 0.52102196 0.25917255 0.44293508 0.00000000 0.00000000 0.00000000
 0.001 0.05898204 0.82692979 0.30342164 0.00000000 0.00000000 0.00000000
 0.001 0.91118755 0.00719087 0.02637433 0.00000000 0.00000000 0.00000000
 0.001 0.10879807 0.55859239 0.50279150 0.00000000 0.00000000 0.00000000
 0.001 0.49018369 0.21221877 0.32636957 0.00000000 0.00000000 0.00000000
 0.001 0.51189107 0.05018343 0.03798923 0.00000000 0.00000000 0.00000000
 0.001 0.33672511 0.45876060 0.25531116 0.00000000 0.00000000 0.00000000
 0.001 0.94794605 0.06781722 0.21262263 0.00000000 0.00000000 0.00000000
 0.001 0.68813263 0.41260438 0.16646220 0.00000000 0.00000000 0.00000000
 0.001 0.87845761 0.24181171 0.37153930 0.00000000 0.00000000 0.00000000
 0.001 0.66445252 0.23335370 0.65958501 0.00000000 0.00000000 0.00000000
 0.001 0.72758511 0.30468780 0.58346933 0.00000000 0.00000000 0.00000000
 0.001 0.83773680 0.46761792 0.21961074 0.00000000 0.00000000 0.00000000
 0.001 0.36455117 0.61506521 0.54978686 0.00000000 0.00000000 0.00000000
 0.001 0.46770224 0.55736942 0.31720179 0.00000000 0.00000000 0.00000000
 0.001 0.94491080 0.28063455 0.10398170 0.00000000 0.00000000 0.00000000
 0.001 0.84329388 0.47676943 0.15293185 0.00000000 0.00000000 0.00000000
 0.001 0.01784681 0.97265843 0.22887248 0.00000000 0.00000000 0.00000000
 0.001 0.90431513 0.40365910 0.07500920 0.00000000 0.00000000 0.00000000
 0.001 0.26990366 0.48120724 0.80090200 0.00000000 0.00000000 0.00000000
 0.001 0.08560546 0.82261074 0.20847983 0.00000000 0.00000000 0.00000000
 0.001 0.95632706 0.26921990 0.06368234 0.00000000 0.00000000 0.00000000
 0.001 0.03464281 0.26950820 0.35546309 0.00000000 0.00000000 0.00000000
 0.001 0.50541071 0.73344665 0.37733798 0.00000000 0.00000000 0.00000000
 0.001 0.95476876 0.26919938 0.01053129 0.00000000 0.00000000 0.00000000
 0.001 0.88440552 0.14782240 0.12653610 0.00000000 0.00000000 0.00000000
 0.001 0.29378101 0.08040202 0.36878349 0.00000000 0.00000000 0.00000000
 0.001 0.49500306 0.78760604 0.20263363 0.00000000 0.00000000 0.00000000
 0.001 0.64571464 0.74757324 0.04849371 0.00000000 0.00000000 0.00000000
 0.001 0.64281619 0.04796450 0.28448484 0.00000000 0.00000000 0.00000000
 0.001 0.63493550 0.69055262 0.16636944 0.00000000 0.00000000 0.00000000
 0.001 0.14325687 0.91747476 0.16320140 0.00000000 0.00000000 0.00000000
 0.001 0.32682181 0.49885390 0.46213462 0.00000000 0.00000000 0.00000000
 0.001 0.98420886 0.09717069 0.05699059 0.00000000 0.00000000 0.00000000
 0.001 0.11961469 0.70033995 0.55092253 0.00000000 0.00000000 0.00000000
 0.001 0.70984031 0.06603901 0.01377567 0.00000000 0.00000000 0.00000000
